time,x_rms,x_freq_0,x_mag_0,x_freq_1,x_mag_1,x_freq_2,x_mag_2,y_rms,y_freq_0,y_mag_0,y_freq_1,y_mag_1,y_freq_2,y_mag_2,z_rms,z_freq_0,z_mag_0,z_freq_1,z_mag_1,z_freq_2,z_mag_2 
512204,820.9087,0.7812,12565.0449,1.5625,3527.0981,3.9062,713.8086,526.0216,0.7812,8272.6445,1.5625,928.1391,3.1250,478.8299,1143.4635,0.7812,17459.0566,1.5625,4906.0479,2.3438,1719.0720
513430,782.1965,0.7812,11846.5928,1.5625,2707.4939,3.1250,1757.1797,449.4743,0.7812,6916.0806,2.3438,898.1082,3.1250,845.8357,1003.4572,0.7812,15270.6621,1.5625,4174.5513,3.1250,1564.2400
514705,787.8470,0.7812,11492.2383,1.5625,4395.7192,5.4688,1405.9703,538.0758,0.7812,8416.6104,1.5625,768.3758,3.1250,728.1606,1032.1187,0.7812,15355.6182,1.5625,5568.1172,2.3438,818.6107
515981,723.7319,0.7812,10692.1182,1.5625,3526.0073,5.4688,1258.2344,507.9838,0.7812,7856.4424,3.1250,1181.3151,3.9062,763.2491,948.4620,0.7812,14016.9209,1.5625,5044.9697,2.3438,1896.8987
517258,661.1199,0.7812,9638.9014,1.5625,3184.5544,4.6875,1185.5159,474.4778,0.7812,7407.4878,1.5625,698.0705,3.1250,440.5151,996.0609,0.7812,14775.0078,1.5625,5361.9951,3.1250,1353.6407
518533,763.1034,0.7812,11214.4980,1.5625,4187.2173,2.3438,1205.6265,518.0916,0.7812,8039.4639,1.5625,1261.9384,2.3438,648.9511,1047.2838,0.7812,15562.8574,1.5625,5807.3218,2.3438,1118.3846
519808,641.0207,0.7812,9745.9082,1.5625,2274.7576,4.6875,1186.3599,509.4574,0.7812,7826.4302,1.5625,1006.3779,3.1250,912.8973,959.4476,0.7812,14085.5479,1.5625,5143.9131,2.3438,2219.1250
521036,250.9588,0.7812,3468.1790,1.5625,932.9315,9.3750,668.0685,356.4032,0.7812,4953.3032,1.5625,1843.3990,2.3438,984.1094,551.4006,0.7812,7681.9463,1.5625,1882.3654,2.3438,1811.4700
522312,26.9344,0.7812,202.9237,1.5625,132.2442,3.9062,110.5788,19.0417,4.6875,110.2097,0.7812,99.9149,5.4688,89.6076,18.6282,3.9062,81.3144,17.1875,71.2512,16.4062,58.4521
523588,20.9578,9.3750,111.3943,10.1562,84.1316,16.4062,75.1747,9.6423,15.6250,29.4636,6.2500,27.1355,192.1875,26.6077,14.7495,10.1562,62.7782,7.0312,57.1571,9.3750,49.9815
524864,8.9132,7.8125,59.2077,11.7188,36.3924,7.0312,34.3791,8.5913,7.0312,36.8668,130.4688,33.1226,117.9688,22.9697,12.1497,11.7188,45.5285,138.2812,44.3469,132.0312,39.0127
526140,9.4378,9.3750,55.8849,7.8125,46.6292,12.5000,40.4744,7.7503,8.5938,30.4184,151.5625,23.8499,161.7188,21.1174,11.6344,12.5000,40.7660,9.3750,34.4552,7.0312,32.7784
527366,10.8185,0.7812,63.3092,8.5938,62.0933,9.3750,60.2398,8.0954,115.6250,23.7251,153.1250,21.3150,6.2500,21.1974,11.9617,8.5938,43.2859,10.9375,42.1818,9.3750,40.6162
528642,12.0048,8.5938,82.8126,0.7812,64.4209,7.0312,60.1254,8.4514,7.0312,31.3208,7.8125,29.4032,130.4688,21.4001,12.7565,8.5938,65.0002,10.1562,42.1946,146.0938,40.4527
529918,9.9087,10.9375,61.8813,0.7812,61.3861,11.7188,38.7093,9.0721,7.8125,39.0639,10.9375,23.0448,177.3438,21.5668,13.1364,14.8438,49.4806,10.9375,49.0816,9.3750,38.0432
531193,10.5557,0.7812,66.8084,9.3750,65.3463,12.5000,37.6030,7.9983,11.7188,29.0348,13.2812,23.7615,7.0312,23.1530,12.0588,9.3750,45.2515,7.8125,41.1131,138.2812,37.6461
532468,345.9740,0.7812,3216.6956,1.5625,2748.2786,2.3438,2082.5308,101.3320,0.7812,885.8347,1.5625,702.2637,2.3438,428.9599,276.7601,0.7812,2290.5735,1.5625,2091.6260,2.3438,1785.3773
533743,737.3073,0.7812,10926.4775,1.5625,2099.3201,2.3438,1937.9288,536.1977,0.7812,8310.0459,1.5625,1615.0826,3.1250,725.0776,1066.8380,0.7812,16623.0234,1.5625,2374.1536,3.1250,1867.8717
534970,718.8163,0.7812,10914.8037,1.5625,2463.1980,4.6875,1280.4888,534.9398,0.7812,8247.9785,3.1250,1276.2657,1.5625,1043.0603,1045.5513,0.7812,15790.5996,1.5625,4775.7349,3.1250,1257.4823
536245,762.8743,0.7812,11693.1621,2.3438,1805.1306,3.9062,1673.5090,480.4159,0.7812,7264.9561,1.5625,1646.3824,2.3438,722.3834,1116.0098,0.7812,17252.9629,2.3438,2840.3828,1.5625,2735.4626
537521,819.9774,0.7812,12616.9922,1.5625,2839.5906,3.1250,887.9686,482.0466,0.7812,7497.9404,2.3438,856.8899,1.5625,617.4443,1037.5955,0.7812,15680.7656,1.5625,4791.7417,2.3438,1268.5671
538796,805.7761,0.7812,12191.0205,1.5625,3423.0376,8.5938,774.4573,445.9253,0.7812,6914.6270,1.5625,879.1827,2.3438,532.6198,1025.4064,0.7812,15635.1729,1.5625,4497.0562,2.3438,896.9376
540073,895.3791,0.7812,13468.1748,1.5625,3786.1531,3.1250,1503.0143,430.8473,0.7812,6744.9678,2.3438,550.4846,1.5625,493.0234,1076.0197,0.7812,16452.0371,1.5625,4068.4514,2.3438,1782.5103
541350,927.7624,0.7812,13767.7324,1.5625,4361.5996,2.3438,2264.8694,483.0692,0.7812,7458.3516,1.5625,1155.4697,2.3438,760.3956,1075.9651,0.7812,16610.3125,1.5625,3690.2949,3.9062,1199.0580
542575,901.1640,0.7812,13842.5674,1.5625,2911.8359,2.3438,1369.3265,431.8175,0.7812,6617.8618,2.3438,1100.6156,3.1250,838.6948,989.3888,0.7812,15051.0352,1.5625,3686.9258,2.3438,1943.9885
543850,866.7114,0.7812,13264.5029,1.5625,3024.2839,3.1250,1430.3938,440.3988,0.7812,6794.0464,4.6875,708.8546,1.5625,666.4118,961.8990,0.7812,14960.4238,1.5625,2764.6997,4.6875,1202.7618
545127,611.6863,0.7812,8813.5967,1.5625,3169.3071,2.3438,1772.4861,272.8409,0.7812,3879.3916,1.5625,1577.4663,2.3438,544.1082,718.3671,0.7812,10965.5381,1.5625,2514.7312,2.3438,1135.9521
546404,95.6632,0.7812,1040.8759,1.5625,454.0263,7.8125,346.2964,35.7931,2.3438,202.4523,1.5625,181.9018,0.7812,174.6401,66.5996,10.1562,316.5627,9.3750,310.1660,4.6875,265.7546
547678,20.6385,0.7812,183.2813,7.8125,89.0841,21.0938,69.9711,11.9732,0.7812,95.4959,7.0312,38.9441,6.2500,33.2117,15.5222,7.8125,78.0507,8.5938,61.1052,7.0312,49.7560
548954,9.2521,0.7812,50.1588,10.9375,43.8998,7.0312,42.4219,8.2941,9.3750,32.6399,7.0312,27.3779,7.8125,27.1509,12.0513,15.6250,40.3219,129.6875,37.1682,10.9375,37.0986
550182,9.8995,0.7812,52.2826,9.3750,43.0762,8.5938,37.9969,7.6027,0.7812,27.0905,11.7188,23.4606,25.0000,23.1774,12.1397,8.5938,42.7988,130.4688,40.4499,146.0938,36.5029
551458,9.0033,8.5938,48.8378,7.8125,44.1409,10.1562,40.4380,7.4181,46.0938,21.9668,7.0312,21.7824,11.7188,21.2906,12.5529,8.5938,61.0021,7.8125,47.5588,11.7188,41.7516
552733,9.0779,10.1562,74.0540,14.0625,37.8129,9.3750,35.0238,8.0947,7.0312,30.4842,7.8125,25.4502,0.7812,23.2496,11.9438,130.4688,44.3742,10.1562,43.2852,9.3750,36.4977
554009,9.1811,9.3750,43.0183,8.5938,42.3233,0.7812,39.4820,7.3036,162.5000,19.5183,153.1250,17.9873,46.0938,17.5531,12.8924,8.5938,51.2744,10.9375,50.8340,9.3750,48.3418
555285,7.9742,9.3750,39.7049,12.5000,32.0157,11.7188,30.7912,7.7048,10.1562,25.3811,130.4688,24.9756,192.1875,20.5667,11.6326,130.4688,40.0131,125.7812,38.0364,15.6250,33.1688
556512,9.0663,0.7812,68.9837,12.5000,50.2063,8.5938,47.8019,7.7750,7.8125,28.6718,129.6875,27.9982,5.4688,26.7135,12.2123,7.8125,40.9706,8.5938,39.6220,14.8438,34.6522
557787,685.6376,1.5625,7498.5093,0.7812,5800.6138,2.3438,4739.2407,226.3431,0.7812,2998.5100,1.5625,1563.0269,4.6875,596.1913,507.0407,1.5625,4933.8530,0.7812,4761.3823,2.3438,2982.4553
559063,740.8096,0.7812,11124.6660,1.5625,3140.2175,3.9062,1777.0297,629.9552,0.7812,9924.2598,1.5625,931.4860,2.3438,857.0963,1083.0261,0.7812,15961.7500,1.5625,5916.2949,3.1250,1837.1265
560339,737.2728,0.7812,10741.9443,1.5625,4128.2832,2.3438,1721.6564,565.6498,0.7812,8685.8779,1.5625,1809.3607,2.3438,1255.0134,996.8035,0.7812,13974.0664,1.5625,7144.7246,2.3438,1629.9808
561614,733.5040,0.7812,10693.5557,1.5625,4144.9790,2.3438,1243.6298,515.2849,0.7812,7912.8472,1.5625,1651.0338,3.1250,721.7592,1072.4103,0.7812,15712.6348,1.5625,6028.3872,2.3438,2239.8950
562889,727.8702,0.7812,10984.6201,1.5625,2748.0654,6.2500,1115.0233,488.6082,0.7812,7390.2285,1.5625,1834.4667,3.9062,830.7265,1063.3890,0.7812,15190.2441,1.5625,6911.1709,2.3438,2650.4543
564117,582.1519,0.7812,8413.9053,1.5625,3513.7881,2.3438,1281.3911,491.3881,0.7812,7521.3047,1.5625,1584.9440,2.3438,889.5369,1046.6591,0.7812,14513.9014,1.5625,7694.1431,2.3438,2650.8462
565392,798.4728,0.7812,12295.7275,1.5625,2296.9268,3.1250,1520.6376,433.1859,0.7812,6575.1626,1.5625,1295.2990,2.3438,842.8945,1088.2825,0.7812,17093.3574,1.5625,2416.1782,3.1250,1335.9615
566668,694.7261,0.7812,10551.6768,1.5625,2732.2380,3.9062,1263.8225,435.9934,0.7812,6733.7456,1.5625,885.0842,2.3438,694.4943,1011.0132,0.7812,14861.2266,1.5625,5033.5586,2.3438,3278.9294
567942,699.3857,0.7812,10518.8604,1.5625,2999.1853,4.6875,1230.6729,445.2693,0.7812,6809.0303,1.5625,1266.7277,3.9062,757.9677,1021.7463,0.7812,14538.9053,1.5625,6448.6665,2.3438,2997.9563
569218,634.9454,0.7812,9571.7422,1.5625,2540.8406,2.3438,1093.5293,505.6540,0.7812,7831.4355,3.9062,1001.2377,3.1250,770.2161,1026.0895,0.7812,14924.3711,1.5625,6115.0864,2.3438,1746.9712
570494,599.7397,0.7812,8543.1045,1.5625,3603.4031,3.1250,1218.4902,332.9781,0.7812,4627.8774,1.5625,1437.5143,2.3438,1320.6471,742.3234,0.7812,10897.8193,1.5625,3093.1382,2.3438,2150.9971
571720,99.1400,0.7812,892.1644,1.5625,568.4688,5.4688,462.9051,40.5718,4.6875,247.8500,5.4688,244.4888,0.7812,197.0911,56.7059,4.6875,235.8809,16.4062,229.9254,17.1875,219.2394
572995,11.4366,8.5938,77.1888,0.7812,64.3183,1.5625,45.7657,8.1347,8.5938,27.4661,6.2500,23.0385,13.2812,21.1070,12.3657,8.5938,45.9074,19.5312,40.3433,14.8438,39.5810
574271,9.1119,7.0312,57.7007,5.4688,36.2233,25.7812,36.1333,7.8029,54.6875,20.5331,25.0000,20.1358,123.4375,19.9283,11.5222,146.0938,37.0195,7.0312,35.3637,123.4375,34.0696
575547,7.9216,7.8125,39.7728,0.7812,31.5075,1.5625,26.4314,7.2110,130.4688,23.3287,55.4688,22.0360,161.7188,18.7361,11.4312,146.0938,44.7637,10.9375,35.3038,15.6250,34.4467
576822,8.5488,10.1562,55.3907,8.5938,44.1280,7.0312,30.8563,7.6211,9.3750,29.3370,135.1562,23.5240,4.6875,20.0060,11.4267,131.2500,42.6525,130.4688,38.1520,10.1562,37.2620
578097,8.2648,10.1562,50.6634,11.7188,43.2202,10.9375,31.4852,7.9912,7.8125,28.7857,9.3750,23.4224,5.4688,20.9819,11.9789,14.0625,47.4808,138.2812,46.9435,11.7188,36.2540
579325,8.9417,0.7812,58.8915,12.5000,41.8191,9.3750,29.7133,7.9021,123.4375,27.8868,8.5938,23.2067,7.0312,21.6489,11.6383,130.4688,40.4134,12.5000,38.2313,123.4375,29.6467
580601,10.3227,7.8125,58.0680,5.4688,48.8533,9.3750,47.0279,8.2156,7.8125,26.5881,130.4688,24.1332,5.4688,23.5710,13.0487,9.3750,54.6340,146.0938,46.2416,8.5938,35.9646
581876,8.8260,9.3750,49.8990,10.1562,46.1780,14.0625,45.8251,8.2660,130.4688,25.5105,4.6875,25.1528,121.8750,24.8915,12.6702,10.1562,41.4513,23.4375,39.1036,13.2812,37.8526
583152,757.8298,0.7812,8827.0674,1.5625,7428.9702,2.3438,3202.1089,424.1280,0.7812,6265.6670,1.5625,2007.6707,2.3438,866.8257,768.2404,0.7812,11402.0693,1.5625,4117.8291,2.3438,1087.8044
584429,725.7102,0.7812,10593.9229,1.5625,3983.6106,2.3438,2017.7773,536.6746,0.7812,8425.8711,3.1250,1012.2875,1.5625,769.2653,1047.3801,0.7812,15644.0137,1.5625,5492.7900,2.3438,1518.6166
585703,810.8577,0.7812,12255.9893,1.5625,3582.8013,3.9062,1337.1766,470.1720,0.7812,7267.6660,3.9062,1008.8743,2.3438,822.9105,1030.4983,0.7812,14724.3682,1.5625,6277.6367,2.3438,2994.8154
586929,761.0581,0.7812,10609.0791,1.5625,5425.4316,2.3438,1238.0348,583.9025,0.7812,9193.8770,1.5625,810.6317,3.9062,752.0035,1062.4218,0.7812,15023.8623,1.5625,7319.0591,2.3438,2488.6455
588205,774.3917,0.7812,11199.2812,1.5625,4119.9224,2.3438,1881.0851,514.2580,0.7812,7795.0840,1.5625,1831.9120,2.3438,1035.5702,1104.1068,0.7812,15879.4805,1.5625,6877.4624,2.3438,2845.2888
589480,718.3482,0.7812,10414.7627,1.5625,4127.7402,2.3438,1446.2981,481.7341,0.7812,7520.3271,1.5625,793.5596,2.3438,628.1091,1021.6203,0.7812,14773.1240,1.5625,6171.2832,2.3438,2633.5017
590756,665.1533,0.7812,9940.8896,1.5625,2536.6187,5.4688,1378.9384,450.3093,0.7812,7065.8076,3.9062,675.9814,1.5625,480.0503,960.7806,0.7812,14019.4150,1.5625,5841.1460,3.9062,958.1537
592031,783.2964,0.7812,11680.1113,1.5625,3621.6650,2.3438,2208.6079,507.6538,0.7812,8005.8091,1.5625,662.5544,3.9062,356.8076,1053.0660,0.7812,15288.7061,1.5625,6379.4150,2.3438,1969.2354
593306,879.5169,0.7812,12578.7666,1.5625,5723.2236,3.9062,1679.5081,571.4449,0.7812,9003.1621,2.3438,578.2620,3.1250,461.1667,1083.1316,0.7812,16452.5488,1.5625,4777.9458,2.3438,1568.7478
594533,708.4550,0.7812,10571.5107,1.5625,2880.5903,2.3438,1989.9768,542.8282,0.7812,8238.0498,1.5625,1967.7816,2.3438,875.4677,1121.7855,0.7812,16143.2109,1.5625,6088.7544,2.3438,4140.5107
595809,237.3344,0.7812,2782.5608,1.5625,1852.3893,5.4688,912.8325,163.3840,0.7812,1413.5162,1.5625,1202.8201,2.3438,842.8126,323.1831,0.7812,3657.6912,1.5625,2509.4658,4.6875,867.9277
597085,32.5370,0.7812,291.4238,6.2500,182.2887,5.4688,115.6655,11.9634,7.8125,45.7678,3.9062,42.2031,4.6875,32.8479,17.9307,6.2500,101.1965,7.8125,74.5165,17.1875,62.2147
598360,10.2645,8.5938,56.8113,1.5625,46.4845,11.7188,40.8550,8.1720,7.0312,25.3652,8.5938,23.1138,4.6875,20.8932,13.3856,8.5938,64.7682,22.6562,53.7254,10.1562,51.4814
599637,8.2375,12.5000,41.8746,1.5625,35.4454,7.0312,29.2962,7.7573,6.2500,30.5739,146.8750,19.9789,44.5312,19.8541,12.3890,15.6250,41.7844,7.8125,40.2480,16.4062,39.1777
600863,9.0592,0.7812,62.1806,8.5938,50.0340,13.2812,27.9521,7.9880,14.8438,29.7756,10.1562,23.5126,7.0312,22.9056,13.2603,8.5938,64.1554,11.7188,37.7681,21.8750,36.7618
602138,8.3438,7.8125,38.8537,0.7812,35.1568,19.5312,30.8951,8.2544,0.7812,27.4536,8.5938,27.4018,131.2500,23.8893,12.3723,130.4688,58.3752,146.0938,42.0083,192.1875,38.7273
603414,8.5949,8.5938,46.1547,12.5000,43.8453,11.7188,37.6534,7.9549,8.5938,32.6213,6.2500,24.0346,7.0312,18.8108,12.2605,125.0000,40.0226,25.7812,32.1344,8.5938,30.5817
604689,738.7415,1.5625,7611.5918,2.3438,6176.1177,0.7812,5315.2471,209.7660,0.7812,2387.5405,5.4688,954.1395,4.6875,933.4103,419.9536,0.7812,4667.5366,1.5625,3763.5317,2.3438,2193.9341
605964,705.0895,0.7812,9568.0693,1.5625,4598.0830,2.3438,2725.1345,541.6906,0.7812,8001.4863,1.5625,2681.6360,2.3438,936.9042,1059.0833,0.7812,14969.9023,1.5625,6363.8916,2.3438,3423.5867
607240,687.5137,0.7812,8321.5957,1.5625,5470.3813,2.3438,3291.2410,501.6776,0.7812,7687.9780,1.5625,1812.8021,2.3438,511.4008,1042.9539,0.7812,13753.6211,1.5625,7131.9897,2.3438,4572.3867
608468,743.3634,0.7812,9971.3867,1.5625,5259.6899,2.3438,2922.4197,517.6963,0.7812,8000.9077,1.5625,1671.4675,3.9062,649.5794,962.0333,0.7812,13549.1719,1.5625,6129.2441,2.3438,3209.1177
609743,742.1718,0.7812,9885.9404,1.5625,4731.8550,2.3438,3140.6104,511.8446,0.7812,7997.7959,1.5625,1166.6925,2.3438,579.8577,942.3632,0.7812,13599.0771,1.5625,4949.5967,2.3438,3349.6975
611019,709.8568,0.7812,9469.2969,1.5625,5378.9336,2.3438,2756.3616,512.9153,0.7812,7986.5479,1.5625,1380.6173,3.9062,387.4803,1058.1030,0.7812,14848.5576,1.5625,7174.7749,2.3438,3046.4124
612294,815.9882,0.7812,11498.5332,1.5625,5633.9492,2.3438,1377.8661,504.3301,0.7812,7799.6597,3.1250,1128.0397,2.3438,968.4448,1026.7162,0.7812,14496.3506,1.5625,6690.5859,2.3438,3044.2935
613571,797.8467,0.7812,11529.9170,1.5625,4591.5195,2.3438,2008.7327,573.1654,0.7812,8988.9424,1.5625,894.0013,3.1250,747.7078,993.7742,0.7812,14909.1504,1.5625,4776.0420,3.1250,1401.2855
614845,779.2130,0.7812,11076.0156,1.5625,4509.5918,2.3438,1765.7397,505.8876,0.7812,7923.0723,3.9062,796.1853,3.1250,500.0263,951.5044,0.7812,14273.4453,1.5625,4270.0410,2.3438,1872.4667
616071,738.6722,0.7812,10569.1396,1.5625,4202.1885,2.3438,1577.8044,511.3189,0.7812,7405.4956,1.5625,2171.2166,2.3438,1767.2334,1039.3463,0.7812,15104.1709,1.5625,4976.6226,2.3438,4059.6333
617347,740.8828,0.7812,10805.0713,1.5625,4157.6123,2.3438,1573.6395,501.6414,0.7812,7773.3052,3.1250,1330.4762,2.3438,688.5725,995.9437,0.7812,15610.7607,1.5625,2639.6782,3.1250,960.8048
618622,171.1519,0.7812,1208.4796,2.3438,1132.7075,3.1250,1110.9745,162.5682,0.7812,1888.7905,3.1250,566.8395,2.3438,493.3117,303.7679,0.7812,3485.2271,1.5625,2025.0841,2.3438,1226.2214
619898,4.6794,15.6250,14.4064,38.2812,10.1632,97.6562,10.1436,8.1347,14.8438,29.4082,16.4062,25.2689,131.2500,22.5384,12.2980,16.4062,58.2437,130.4688,33.8868,30.4688,29.5283
621173,4.2661,68.7500,11.7170,60.9375,11.1865,125.7812,11.0835,6.6518,126.5625,17.9580,182.0312,17.3176,169.5312,17.0164,11.0138,7.8125,35.2204,138.2812,32.7645,15.6250,30.2526
622448,4.0065,46.0938,13.7574,21.8750,11.0921,63.2812,9.3142,7.0560,130.4688,27.7756,46.8750,19.0491,166.4062,18.6053,11.0965,146.0938,33.7199,132.0312,32.3236,100.0000,32.0421
623676,4.2461,53.9062,12.3441,39.8438,11.5705,186.7188,10.8052,7.3815,115.6250,20.3323,7.8125,20.1453,41.4062,19.8052,10.7775,146.0938,38.5786,130.4688,35.6218,115.6250,35.0528
624952,4.1789,137.5000,11.0917,6.2500,10.2786,39.8438,10.2127,6.4366,123.4375,22.7070,122.6562,22.2772,180.4688,20.2038,10.9906,153.9062,43.0955,146.0938,42.8356,115.6250,31.4616
626227,4.0776,48.4375,10.6433,98.4375,10.5246,24.2188,10.3729,7.0736,185.1562,17.9859,138.2812,16.6750,130.4688,16.5045,10.7987,130.4688,36.6816,38.2812,36.4061,118.7500,29.7025
627503,4.2022,90.6250,10.7118,115.6250,10.4306,60.1562,10.1266,6.6204,177.3438,19.8048,182.8125,19.6251,146.0938,18.3711,9.7537,138.2812,34.6420,131.2500,30.0397,146.0938,28.7527
628780,4.1341,50.7812,12.8584,53.9062,11.2594,37.5000,10.8166,6.6175,89.0625,18.5608,118.7500,18.2152,110.9375,17.8303,10.4444,130.4688,30.2174,135.1562,29.6762,199.2188,28.6816
630053,4.2802,199.2188,12.1042,123.4375,11.0136,198.4375,10.4119,6.8125,199.2188,24.9693,153.9062,24.2804,7.8125,19.2140,10.0906,139.0625,36.3986,122.6562,33.4377,153.9062,33.3947
631279,3.9530,84.3750,14.6101,100.0000,12.0110,102.3438,10.9558,7.0211,13.2812,19.3209,166.4062,18.8346,7.8125,17.9533,11.4234,7.8125,35.0310,4.6875,34.5634,146.0938,30.3199
632555,4.1445,64.0625,13.2608,71.8750,10.9030,46.0938,10.5247,6.6292,116.4062,23.0905,122.6562,17.0686,123.4375,16.6075,11.1455,15.6250,40.1456,116.4062,39.8700,138.2812,36.7665
633830,4.4331,16.4062,12.1059,56.2500,11.7785,39.0625,11.5477,6.9104,61.7188,22.2798,138.2812,21.7583,115.6250,19.6127,10.9013,146.0938,44.6047,139.8438,33.3915,16.4062,32.8558
635105,4.3290,196.0938,12.2698,175.7812,11.6263,30.4688,11.4021,6.9557,129.6875,24.9244,140.6250,21.0766,199.2188,20.4574,9.9972,146.0938,29.4674,17.1875,27.5173,100.0000,25.6389
636381,4.1857,92.9688,10.1422,16.4062,9.9222,59.3750,9.8356,7.1180,184.3750,22.9490,96.8750,19.9278,176.5625,17.7154,11.4492,130.4688,39.2327,138.2812,33.5971,131.2500,33.4771
637657,4.0044,192.1875,11.7554,100.0000,9.5492,121.8750,9.5371,6.8258,122.6562,25.2134,192.1875,22.0771,184.3750,19.7560,10.2018,138.2812,42.9939,132.0312,31.2439,121.8750,30.4321
638883,4.0521,178.1250,10.7111,196.0938,10.0637,84.3750,9.9409,6.6716,119.5312,18.6051,139.0625,18.4309,137.5000,17.7481,10.2947,130.4688,34.0323,138.2812,28.1955,132.8125,27.8908
640159,3.9776,130.4688,12.5294,89.8438,10.6311,35.9375,9.7800,6.8440,128.9062,20.3685,139.0625,19.1202,135.1562,19.0360,9.3638,130.4688,31.7403,123.4375,30.4279,133.5938,29.0042
641434,4.0135,63.2812,11.0990,146.0938,10.6007,114.8438,9.7352,6.6324,153.9062,24.4332,146.0938,23.9476,197.6562,23.3346,10.1896,123.4375,32.1626,129.6875,29.4467,153.1250,28.9691
642710,3.7336,199.2188,10.9563,131.2500,10.4772,192.9688,10.2363,6.6448,123.4375,21.8625,69.5312,20.1961,184.3750,17.4731,9.9616,138.2812,49.0028,130.4688,34.3204,139.0625,31.7331
643984,4.3730,76.5625,10.9907,60.9375,10.3492,69.5312,9.9696,7.0350,107.8125,29.3542,181.2500,19.8821,172.6562,19.7080,10.9184,138.2812,41.8062,7.8125,30.7754,146.0938,30.4304
645259,4.3103,0.0000,11.8340,189.0625,11.7388,52.3438,11.6271,6.8591,132.8125,21.5164,3.1250,18.8499,125.0000,18.7457,10.5082,138.2812,37.3696,61.7188,35.3968,146.0938,33.5634
646486,4.1296,196.0938,12.3203,89.8438,10.7120,85.1562,9.6356,6.4423,122.6562,23.7504,130.4688,22.3543,128.1250,21.2255,10.2531,146.0938,31.6469,138.2812,29.1257,131.2500,27.4597
647762,4.0198,96.8750,12.3774,90.6250,11.9986,82.8125,11.7861,6.4301,195.3125,20.8212,66.4062,19.3531,123.4375,18.7358,9.9602,130.4688,35.5003,128.1250,33.9957,138.2812,32.8766
649037,3.9462,85.1562,11.3383,176.5625,10.2561,53.9062,10.0858,6.8628,0.0000,25.5590,130.4688,24.2782,123.4375,19.4486,10.8205,146.0938,55.1299,138.2812,53.3826,153.9062,33.8312
650312,4.1221,76.5625,13.6738,153.9062,12.2304,131.2500,11.3203,7.0674,132.0312,20.5615,7.8125,19.8923,197.6562,18.9313,10.4662,123.4375,47.0627,131.2500,46.1212,130.4688,38.8576
651588,4.1170,73.4375,11.4498,93.7500,11.0020,92.1875,10.9647,6.6409,153.9062,18.5770,128.1250,16.8262,152.3438,16.3651,10.6846,130.4688,38.7181,131.2500,37.3460,153.9062,30.7934
652815,4.2726,4.6875,12.1069,124.2188,12.0716,92.1875,11.6467,6.3538,175.7812,22.4027,139.0625,21.7291,122.6562,17.9008,10.8273,123.4375,44.2795,53.9062,33.6684,130.4688,32.9267
654091,4.1011,82.8125,9.7192,87.5000,9.1179,12.5000,9.0347,6.7778,130.4688,20.9987,108.5938,20.2037,153.9062,16.4069,10.6045,130.4688,46.2152,131.2500,40.9791,146.0938,39.5017
655367,3.9883,89.8438,11.5325,92.1875,11.1553,99.2188,10.0690,6.5719,123.4375,22.6482,143.7500,17.6690,122.6562,16.6945,10.1982,122.6562,41.1920,138.2812,33.7206,146.0938,31.6187
656642,4.1825,69.5312,14.3284,199.2188,13.3115,121.8750,10.8246,6.4746,115.6250,23.0071,100.0000,18.4245,131.2500,18.2333,10.0143,131.2500,39.5724,153.9062,33.2096,155.4688,30.4466
657918,4.1625,96.0938,11.3632,144.5312,10.8049,0.7812,10.7872,6.5916,123.4375,19.1101,92.1875,18.0987,130.4688,17.6200,10.4742,146.0938,48.0588,138.2812,38.0239,123.4375,35.0070
659192,4.2583,91.4062,12.8170,12.5000,10.9708,85.1562,10.4562,7.2502,130.4688,22.5390,56.2500,20.0090,184.3750,17.6743,11.3023,122.6562,46.8962,146.0938,37.4086,138.2812,34.6766
660420,4.3874,126.5625,11.7184,50.7812,11.2817,90.6250,10.5278,6.8317,122.6562,24.3811,171.0938,19.1866,85.9375,18.5625,10.3186,138.2812,39.2159,139.0625,33.1164,130.4688,32.4696
661695,4.0391,78.1250,11.1823,92.1875,10.6087,84.3750,10.5365,6.6080,139.0625,19.8545,192.1875,18.5261,115.6250,18.3260,10.0439,146.0938,37.9822,131.2500,36.5039,130.4688,34.7419
662971,3.9261,122.6562,13.4504,130.4688,9.9638,91.4062,8.8354,6.5725,184.3750,20.2279,191.4062,19.9787,137.5000,17.2756,9.7139,130.4688,43.8060,184.3750,34.4270,122.6562,33.9919
664246,3.7954,179.6875,10.0948,108.5938,10.0609,189.0625,9.5963,6.8493,182.8125,18.7498,10.9375,17.4188,120.3125,17.3298,9.9682,144.5312,29.0025,123.4375,26.0764,153.9062,25.3344
665522,3.8798,61.7188,11.5732,130.4688,11.0586,82.8125,9.9724,6.7420,121.8750,23.9948,198.4375,22.0432,170.3125,19.3911,9.9787,138.2812,51.0429,146.0938,37.3322,139.8438,32.0167
666798,4.0840,129.6875,10.5959,124.2188,10.4460,23.4375,10.0428,6.5190,138.2812,23.8909,153.9062,20.2110,188.2812,18.5524,10.0519,123.4375,34.1530,139.0625,31.6659,130.4688,27.1245
668024,4.0647,193.7500,8.9687,82.0312,8.9246,116.4062,8.9067,6.4701,139.8438,20.7677,153.9062,18.4169,168.7500,17.7968,10.7470,123.4375,43.9032,130.4688,36.2830,0.0000,33.5500
